term,event_label,event_slug,event_month,stage,party,mentions,agenda_share,balance,negative_rate,positive_rate,position
28,Local election shock,local_election_shock,2024-03,pre,Saadet Partisi,32.0,0.005236458844706267,0.2777777777777778,0.1875,0.34375,-0.2170673213288858
28,Local election shock,local_election_shock,2024-03,pre,Demokratik Sol Parti,18.0,0.0029455081001472753,0.35,0.3333333333333333,0.7222222222222222,1.4516151480846957
28,Local election shock,local_election_shock,2024-03,pre,Türkiye İşçi Partisi,4.0,0.0006545573555882834,0.25,0.25,0.5,0.256179465693027
28,Local election shock,local_election_shock,2024-03,shock,İYİ Parti,70.0,0.33653846153846156,-0.48484848484848486,0.34285714285714286,0.11428571428571428,-2.7755564877555057
28,Local election shock,local_election_shock,2024-03,shock,Adalet ve Kalkınma Partisi,38.0,0.18269230769230768,-0.2962962962962963,0.4473684210526316,0.23684210526315788,-1.235455880036857
28,Local election shock,local_election_shock,2024-03,shock,Cumhuriyet Halk Partisi,37.0,0.1778846153846154,-0.11764705882352941,0.24324324324324326,0.1891891891891892,-0.47491799590756845
28,Local election shock,local_election_shock,2024-03,shock,Halkların Eşitlik ve Demokrasi Partisi,37.0,0.1778846153846154,0.3888888888888889,0.13513513513513514,0.32432432432432434,0.7501149708568202
28,Local election shock,local_election_shock,2024-03,shock,YENİ YOL Partisi,25.0,0.1201923076923077,0.0,0.12,0.12,-0.127664556509789
28,Local election shock,local_election_shock,2024-03,shock,Milliyetçi Hareket Partisi,1.0,0.004807692307692308,0.0,0.0,0.0,-0.127664556509789
28,Local election shock,local_election_shock,2024-03,post,Cumhuriyet Halk Partisi,1107.0,0.3411402157164869,-0.23767383059418457,0.44173441734417346,0.2719060523938573,-0.9305891062292999
28,Local election shock,local_election_shock,2024-03,post,Adalet ve Kalkınma Partisi,519.0,0.15993836671802775,0.24628450106157113,0.34104046242774566,0.5645472061657033,0.855433578920589
28,Local election shock,local_election_shock,2024-03,post,İYİ Parti,491.0,0.15130970724191062,-0.2612359550561798,0.45621181262729127,0.2668024439918534,-0.493757014986822
28,Local election shock,local_election_shock,2024-03,post,YENİ YOL Partisi,445.0,0.13713405238828968,0.08408408408408409,0.3415730337078652,0.4044943820224719,-0.1491105466248083
28,Local election shock,local_election_shock,2024-03,post,Halkların Eşitlik ve Demokrasi Partisi,404.0,0.12449922958397534,-0.4867021276595745,0.6905940594059405,0.2376237623762376,-1.9001977828888374
28,Local election shock,local_election_shock,2024-03,post,Milliyetçi Hareket Partisi,179.0,0.0551617873651772,0.6175115207373272,0.22905027932960895,0.9776536312849162,1.8934639204662345
28,Local election shock,local_election_shock,2024-03,post,DEM Parti,42.0,0.012942989214175655,-0.46875,0.5476190476190477,0.19047619047619047,-0.6018425764730383
28,Local election shock,local_election_shock,2024-03,post,Saadet Partisi,32.0,0.009861325115562404,-0.6111111111111112,0.4375,0.09375,-1.865508022538628
28,Local election shock,local_election_shock,2024-03,post,Bağımsız,19.0,0.005855161787365178,0.3,0.15789473684210525,0.3157894736842105,0.7991478698127651
28,Local election shock,local_election_shock,2024-03,post,Yeniden Refah Partisi,4.0,0.0012326656394453005,0.5,0.0,0.25,0.140009969692666
28,Local election shock,local_election_shock,2024-03,post,Demokratik Sol Parti,3.0,0.0009244992295839754,0.16666666666666666,0.6666666666666666,1.0,1.2627215724904135
